user_id,user_screen_name,indegree,outdegree,bad_user_id
108177288,vitoriacamargo1,245,211,93419164
66706347,marrimoiselle,66,87,49203433
192651497,Maayamedeiros,36,107,152334914
18718132,KarineRedfield,615,191,3428381
197512947,TSLoord,12,0,121210755
18762928,anaromaguera,170,312,3461676
21760051,gimr,56,67,5439854
182548103,somosnoizes,492,1424,154454746
27022093,Bocazin,97,101,30178218
186184758,rafanegao13,426,1168,153956875
78188968,yannickhuon,37,116,80939251
189586160,davidmodesto11,148,441,149512461
122092525,andrzperz,5243,5774,149179481
193786863,P_anico_Na_TV,337,562,153793075
82896204,VerucaSalt218,37,62,76177661
48486784,elisapfranco,127,123,39468518
18004094,davidsteinberg,191,143,2913336
86570299,esquerdadesign,592,663,75691545
167840157,leirbagcrf,212,785,136267179
112553053,tafnes_evelin,210,645,95562462
181624714,srt_niih,1460,1987,145860833
65183693,tchagolima,405,306,34751289
188618800,bieloliveira1,191,177,149032909
19707277,phnmn,109,204,4154462
75027819,2004comunicacao,531,646,60555282
5554202,biapattoli,665,442,88284
33502593,cristianoleffa,205,657,12711757
194248057,FlavioStankovi,129,609,154449088
185290391,monica_npc,990,1995,148519029
25678317,samuelscosta,155,85,728440
68441501,phaenna,59,56,52025455
76195554,rodrigovgc,149,110,63231546
17267088,Jerome_L,644,328,95330368
175184979,BMenezees,88,104,142305755
9714382,felipesc,151,101,435952
120470068,Vallkiryaa,58179,36256,101027673
106403566,lbeguin,157,381,108120922
63401882,stevemorel,359,186,63637212
52726284,micaeldelgado,229,319,26062632
180921878,stylealexandre,7327,7088,145448158
28616698,BrunoSingu,88,52,9857085
15334345,jazzpazz,168,148,869449
21626886,theR3AL_Flip,197,347,13039991
70642066,lapommedor,37,46,82750617
14188401,nattylynn,248,190,10565
187713410,wesleek_19,365,237,149139740
91982292,Katgislene,425,2001,80720000
177234848,WesleyTH94,1062,220,143947753
91078226,fouapa,1022,286,80330815
130117695,mledouaran,28,46,118704921
86212392,gonzota,70,38,75382503
75042326,tallyfreitas1,262,708,91985774
91720009,valeupo,202,149,80564885
130217570,ramise_eller,186,1318,109335039
180521539,xikobsb,293,177,145403230
192725943,Desagrupador4,272,354,152433602
70869987,PATRICKFREIRE,1263,1295,125935382
61824956,StaloComunica,476,368,32374640
10726732,MANOGA,2059,2286,15720347
14111427,alexweishaupl,123,83,127683
192560737,SerginhoPopStar,181,576,152222422
21969802,didiaba,276,45,87036383
148415132,Raissaah_,1038,1810,148377430
118541700,mapcarvalho,129,114,99739171
78285702,candiBot,38,0,68751110
43550016,imposture,373,191,3795999
10671532,leandroico,338,115,83738
15259213,burity,303,192,807964
169498102,Tammizaleffer,19,60,138389781
61024625,nicoli_agpp,676,1790,154449407
189295778,mariovieira89,140,441,153535193
182957584,Cello_Rs,1039,287,146732545
33024200,mirachoi,170,158,12434361
172787618,laaa14,276,293,140623096
67127773,Luquinhas1997,2185,1698,51705653
64597420,julianodrummond,50,108,57134029
19347576,dschwen,620,365,3855387
129874120,provecomunica,166,230,107424546
62841556,veridicool,491,287,33271059
33343140,sleepwithangel,96,89,12653729
77854561,RadaSillva,1363,1707,64247895
84946995,marianaland,39,40,72270152
190440410,Japiinha0_o,1933,2176,150347509
67772538,virginiaserra,576,296,50212112
163574046,Tha_Halls,2767,531,143893802
191580494,AnneMraz,4044,4898,150882474
172045593,taahdesaribeiro,145,405,140088932
108410226,srkupper,10866,12015,92735938
110270093,andrezamy,240,255,94004907
186247867,thathy06,361,845,149339619
14229302,GeoffreyDorne,3566,274,4421
175386889,Leive_Charles,162,556,154331769
19604828,MikaelTheimer,360,453,117518251
14416732,mickele,86,48,2348190
40128712,andmacedo,78,99,17130554
190358879,kelytonmok,158,348,151940176
189917256,naty_rachid,1342,2001,149881832
189971892,faaelzin_66,190,463,154195820
115993471,ClaudioBambinha,18004,10642,97976744
185842169,markimp2,2620,2584,148034127
191617144,VouCantarLanza,31,13,150931516
193700673,NeymarCriado,163,51,153691444
193466658,RenanTazz_,49,82,153388182
219332168,nandovelllo,0,0,152752549
132019944,CamilaMatiello,515,1627,152659885
92370981,CherryLuxury,885,1721,154403422
190749443,FeeehDantas,159,427,151887610
168894695,Mylleenaa_R,172,543,151925382
191524589,LeandroStnb,167,512,150803642
171568143,phenriquereeis,800,1136,139750973
163237031,Alefcarvallho,2191,245,131138545
188008178,priscilarosy,811,1810,148942219
139388593,HIM_VILLE_VALO,190,324,147785095
157481952,DaaniLucchesi,819,1783,127665048
28433196,duhoficial,443,270,82355973
198983559,EvilliArruda,36,262,138705479
62648217,Juh_agatha,285,644,143687566
140671572,andreesena,240,128,115007663
192585717,angelicaibrahim,42,125,152252421
68753701,PedroHeenrik,1017,492,140282198
103124634,DelynhaB,136,362,100327777
73952402,marianasouzah,3786,4281,59870293
193776077,nosensia_,180,615,153780124
180818821,flah_sanchez,119,459,145421471
67449216,Guba10,158,452,154371969
151953554,pablitoanderson,2272,2857,122957722
184455762,rafael_cinicos,9,36,147396864
66029045,mahfer_mendes,465,954,48774049
186989961,tjpGilson,304,696,149336124
124468935,tony_crazy,5430,5572,136244525
174405736,Fabinhaamaral,734,1918,149892470
165170967,ThaisLouise_s2,59,102,142449027
37110787,guilhermefunes,3026,149,15113416
161815693,JheniMunhoz,24,127,140967697
55073838,RenatoProtaa,653,68,131830597
186270693,tassoallves,226,49,148665475
153142488,guupirees,402,28,123818561
93478937,thebattata,312,381,148912825
168539647,gabriel_aguiar2,177,419,145617369
38247014,TheArgenisJose,6657,7347,149731466
91392208,aleaguilarr,1506,1510,94686366
160245961,NiiHCaatz,227,296,130683442
67053586,Juliaas2,2100,386,53753429
194206645,adoroitalo,39,100,154388351
168864835,infotsistemas,251,737,147613480
154859278,phaeelinha,111,84,139061101
109265316,gomesdezza,3083,242,130916679
158431898,horoscopo29,966,19,134865252
105394816,claudiostar,544,761,90758588
164444581,MaaryKaamposVee,821,2001,131789100
78140678,miraxinha,15039,9387,64429517
173937614,susuninfa,85,470,143308546
177334638,Dry_ka,49,38,21107226
184046358,negajul,18,86,153326183
185746104,elianeic,579,1231,149916020
182191782,AnaCarlaGrizoti,219,579,146244959
140992201,vithor123,115,401,115212157
42161172,cBROGOTAchUpIm,3592,151,18521176
191149617,FCmeublog,93,231,150779659
141645506,karencandy15,521,1918,116741532
108586308,laarissa_aw,293,558,113936890
57803625,caprichera,4222,4674,29635994
64115932,Mouraa_1,323,243,141442104
106730286,_Aleqes,7498,1924,104783871
153846118,thalita_dellys,141,273,124355772
156078439,Richard_boy_tdb,108,404,125977967
193856331,JhonBarbosa1,147,543,153877517
192975589,laisamarttins,348,1075,152763661
120173926,thauanyrosa,198,447,133131285
191188560,Df_Demolisao,3833,4069,150348469
184642131,jeh_guitar,121,587,147294625
174005396,wx_wallace,5608,5255,141472230
129205965,larii_silveiira,1300,2000,151875988
5393552,pop_,1057,1990,932021
171140559,bella_santosfc,484,129,139461633
158748274,thaisemaf,42,163,128029258
208160102,MelisJB,3,1,85739013
77083224,OzPoLeMiCoZ,4422,630,147636139
132572083,JeanFelipe22,433,451,153749839
150532781,naiaramara2,1263,1967,121944054
188435344,Thais_Franciane,944,142,148974788
133919854,Jhenimiranda,454,1214,111740964
194151392,_isbrecht_,45,174,154306298
189911510,juh_char,134,136,149965510
171719921,DuhZuculo,448,924,139860018
90532321,Lu_Sponge,348,202,154331398
174440159,__Cristianoo__,7207,7944,144125736
153197910,muh_carrara,225,97,123875900
106465015,IriisVillegas,376,420,147585417
192874027,roadieraftt,364,772,152700917
136402358,Jhenyferst,127,480,115756851
174633093,kellysarmentoo,371,200,141933297
191331579,alejandrohiston,95,326,150537135
184504354,BrazilianGlock,144,508,147255453
193461637,I_ToldYou,395,622,153381901
188444223,GlaucoLOuko,858,1977,149151621
71587225,samucaelsilva,418,1201,149724725
187492889,Welitom_A,1639,75,148629502
169512559,FabiiPauli,395,1076,138406983
28392239,MarceloAraras,47121,51463,52836738
121537278,weslleypontonet,49,269,101739910
142768062,GisellyDias2,214,438,150788235
165079284,Lucas4112,37,38,132656557
210884709,Rany19,3,14,28893960
104692924,Niinacarolina,40,98,90337226
71540497,othnotebooks,395,949,59823759
188052866,O_Marcos_,208,1155,148795782
194196192,Robson_stonee,1586,80,154372921
193541147,guuileeo,61,58,153480359
164247728,GeovaneCandido,98,148,131711108
120600510,elder7melo,500,1809,139250631
197902456,MeChateioQuando,1,4,154397550
168852088,amandaheinze,174,410,138444558
185627186,lemoraes1,1280,1992,147964345
132499105,mequistayller,1041,32,109550963
181637132,PedrinhoPontes,108,271,45786999
194168928,FC_do_restart,302,387,138538496
176900220,adsondborges,1686,1840,144337765
113348838,giovanelliju,554,185,96250029
115832745,LiiipeBanks,236,134,97869534
173178479,roriz2,432,1081,140899007
79779230,pedrolsk8,414,126,66025550
31178201,izadecknes,853,763,136321144
97707490,vicmnader,37,90,86231837
111436230,Lucianoh_recife,173,180,94788433
86761112,jessica_myweb,3340,3683,75706233
70507157,enzotole,176,296,151839530
162810406,luryan_kellen,79,414,130708500
101477334,crashinside,1254,1994,88423391
167593364,bruno_eletro,249,104,148624214
131879631,isa_lisboa,180,444,32142158
176459732,RayssaKetly,351,201,143055490
157203866,gaahkarva,252,814,126821762
193443745,tulio14fiel,176,535,153359279
61868669,tathipinheiro,124,106,32390969
191122934,Mr_Emanuel,102,551,116659041
147415581,dyllamb,1066,1914,138587827
185710276,bruh_tonin,150,472,149538397
126117591,bruny_siqueira,2156,2461,105828364
163222721,Lucasbazzani_,1603,2102,130982834
54293243,Acrowlis,94,409,43432919
188416430,mandy_start,437,890,148973111
65624612,Monstraumm,137,188,37999581
182240656,brunoebenner,143,77,146287691
136805004,AlexandreComeli,76,142,112312397
127510925,vitor_sanntos,554,35,142293893
168823277,luugrassi,532,556,149319560
133734149,AlexandryOliver,1167,151,148842278
127952017,RobherttYnha,129,593,106222111
142868998,SamuelDaviid_,17955,597,148957147
109729243,taatianec,609,1995,95162284
176070506,Coitadodevc,391,1671,143888109
109571638,jpsincero,2621,1764,93513058
165452205,Davithurler,272,37,133149852
101902182,gabiljorge,363,1302,88675039
62070733,luansenin,205,656,32530100
193550960,mayratatagiba18,76,237,153492567
107470662,andres91florez,279,280,103141024
172303755,Pmfsp,165,788,140279091
167483564,ManaGabe,235,578,153976170
73820428,RafaeldiHifi,2694,778,130955718
184267744,JonasWilker,625,1556,147156185
188472282,Maeessa02,3865,2077,148992962
169915050,EdvaldoM,218,112,138966135
40735557,brunaooliveira,44,85,25470914
148816747,DougaoxD,210,777,121138329
57864103,fernandoopa,668,1136,29585319
175035198,Luckinhas_09,109,326,151272792
177569506,mlktewzinho,1031,135,147249495
162486360,FelacoCarol,87,367,138011215
29568591,o_MarCaum,1239,1994,14697386
180859552,fcneymarmania,1007,1776,145404009
171620830,klemerson2,1391,778,139812265
173942040,Rogees_Deis,122,340,146306699
193830568,roadieMatheusB,266,797,153844978
192667111,Silvia_jm,24,131,152355127
67444425,LolaAparecida,714,2001,49699014
69464018,rafalangoni,195,879,52042070
68502042,amaandaa15,145,180,51412267
192968407,eliveltonpassos,8,16,152755043
189284822,jaaoborges,287,1221,103995268
188084402,dextraordinario,233,898,150174184
85081629,jennynha21,580,1089,77349211
61975193,Feeoliveeira,4103,4679,86375996
166715848,Caiooo_Ceesar,630,2001,141384301
166247474,maysa_girl258,757,2001,134206993
131928840,ivan_muller,1415,2001,129918938
163693351,BruOliverC3,361,1272,139865789
47925760,Kauana_22k,1236,1858,22507121
104361165,NatanCardosoo,225,646,150878635
152413568,Caa_Feernandes,244,88,123298513
117563967,delliciousthata,422,508,99089046
81946384,meiretavares,631,2001,70316408
61436683,CaiqueVenancio,180,57,51387501
189261994,igor_de_lima,493,1626,153951881
76258903,naldosb,42,186,63250667
145220157,diihmuleka,2400,55,102333667
188316581,nayarasuelenb,125,160,148940975
190016170,Kaueziinhuuh,143,115,150188433
86334813,BrunaBoanerges,208,490,153874305
94194596,jhovanasouza,110,116,101473569
67818055,DihMartt,2063,1952,50270964
161885165,MathewsTant_,364,1468,154322785
161740809,alexandre_hg,2585,3212,129942793
118138944,LadySexyGaga,2446,2155,129039343
82075659,DinhooOliveira,426,144,70389557
139862480,Julianinhamelo,280,292,130454872
86557574,Chamacoonline,955,248,137468290
166720529,FFI_Niteroi,2379,2655,134825621
170354335,Dalila_limasz,293,815,138967395
141698813,thamaracr,140,364,134381212
122108871,carolchambo,1258,2000,140116585
156089477,sacoelhinha,213,298,126218138
182552075,SabrinaFedatto_,1325,1166,146312779
170032709,Bhyyg,60,151,138737248
154318486,ingridclhaupt,47,61,153322192
129631651,rodrigo1332,1514,1211,129750566
106250192,ra_izinha,107,418,112280969
96977163,Sandy_Silveira,170,109,85836071
46781009,mariza_ms,20893,10600,60427363
94360140,samelaoliveira9,644,503,82127286
92784289,Cliffye,163,583,113687203
192042018,marcinfernandes,454,1215,151499954
160357574,binhoCapetao,331,415,130229245
110517552,anderson_Manf,916,187,153929688
193317578,pitocokaique,133,161,153204856
128589613,bsbproducoes,146,249,106509485
91406100,paulinhoi9,592,363,84694819
139790099,jadson_killer,26180,242,114617381
171485543,mcjaoo,660,33,139819974
182545595,zeh_amaral,32,39,149340409
106918341,MushroomSB,406,93,91868789
48876464,babi_almeidaa,870,173,120716300
136806112,Alynefl,204,262,112309259
81239972,gilsonspereira,4720,5082,69899330
189173019,kayquemonteyro,308,886,151814634
67138712,samylepessoa,434,1234,58087923
63405399,g_gusty,188,552,141824859
191914860,_BreendaQ,167,561,151332362
48753856,reginaldo86,39,106,41845356
117161914,Pucksykes_,432,990,124682915
76391436,suanykiss,408,799,67851853
180263374,Paolomcn,128,473,145094713
75583447,EleenCristina,5903,153,66131338
55730183,Luh_Fernandez,18043,19936,29542824
122433685,guhsoave,186,49,111012136
185506010,juarezalv,3973,4385,147688231
74239078,plasmafootwear,1237,552,60242125
56702969,marckmenezes,454,1014,40617163
54516308,Eleandro20,5661,4090,27177446
132305401,pabloswan,4204,5219,109139668
113046502,CastelliGui,377,359,103869405
190336178,lodeonN,9520,156,71326201
141819925,vinicius_art200,308,106,115807702
170179632,jdb_karool,300,263,152218739
119718020,licaahsantos,1243,1995,100535357
170352065,Nosso_Bieber,1075,981,139069895
178666886,kaics2timaodp,29,109,144264687
91480820,pottermartin,438,135,148637897
146669690,GuiNaty_Blog,173,283,119420565
184971624,Matheus_stos,0,0,147458507
189905524,ayronnjss,351,778,149882134
105657413,JeanMarquesC,692,1999,149497357
67678038,lucaspaulo65,344,1016,153937505
178081806,leemartinelli,144,91,120541284
173011796,luzpxndx,653,1358,140786356
127350315,LETICIASUISSA,157,520,153442640
71120967,DrigoNunes,2261,2384,53168693
99198546,maxsuellucas,211,698,138939210
173208894,vitorhugot4,16289,30,140921018
34601627,Biel100,1484,2001,13412053
179212938,ZeduJemn,25,197,144585119
185835674,Rafaelviscardii,13,119,147829240
168177953,WillR95,779,763,136692226
173260644,BritoGiih,157,99,140958625
171607281,EduMooreira,570,75,139812003
193078073,TA_TeAmo_,226,824,152896157
59236049,Lady_Ribeiro,806,2000,30557108
193377917,AnahiEmo,131,366,153275411
162741445,kallyomateus,446,1298,130653273
73890874,AnaaRamoos,320,792,59866237
178030349,zeOtaki,64,196,143880717
129878618,tiiagofranco,100,146,107427221
70009331,larimontana,510,1582,91901428
146216009,MadsonSM,1626,2001,119567109
168795171,Lukiiz_OP,77,480,137467173
170379993,ALEJANDRA_R95,1531,1918,140018912
146118203,Gaahbrielzinho,183,589,118793103
149218483,cintiacsa,302,1810,121019996
173506819,jake_happyrock,84,418,141122809
77604496,RayMedeiros13,115,183,74916161
191210863,FCVitoralLovees,246,637,150723960
73270072,WemersONline,12196,2432,125760586
137869204,amaandinhasales,452,1188,113069222
135239038,byrauser,240,127,149520908
139480173,vicprandi,207,46,114181006
120946648,teteuzinhu11,293,1818,111489671
157216075,zehzehh,188,139,126943409
129848187,kessyaohanna,266,1077,118837313
191440236,gabrielydias4,304,264,150702261
74278992,ederjbr,8411,6105,60068946
173926607,girls_of_music,476,1602,141662801
98266282,Mycolors_,824,423,148964183
187751612,DiomarEurich,238,874,152129382
122683099,juniorcoelho22,418,1048,105614164
91922403,kelvinmartinezz,568,1480,84969632
57750245,Fabricioli,2089,2288,72221736
119066842,Juliiana_Jln,1365,1822,138757951
147045609,cony_maraboli,204,369,129109136
76436244,dooug_n,114,25,119629495
118803800,19a62,47136,11620,137138511
91311090,daniele_marye,438,1970,91059089
149673120,mattheew17,8346,6945,138062332
185018008,ItsmeAllisson,1417,1964,147475450
176870912,PhillipeShinoda,182,633,147436776
166839952,Meglicia,318,256,134986472
29298827,JehPagliai,751,686,22795247
185277416,Rodrigo_120,645,37,148492311
35306391,RickCardoso,875,1754,13872510
110753950,bruna_karolina,1554,71,94315456
172649428,igorbonamin12,51,81,141494728
202743180,DreLanza,10,94,91715368
151223598,Thais_Ribeiro1,348,441,142070775
190304601,Mateusollieup,1176,2001,150141840
91601666,LUIZLUCCA,288,91,80964731
109959764,janaynabastos,433,514,93776066
193891691,fabsonmatheus,25,141,153927827
58969465,Kaassio,176,304,30386852
192785841,ClubEminem,367,33,121821615
175099403,gilbertosilva64,207,541,143692981
210644910,mayaracarvalho1,3,1,149937539
67417694,leoprado2,172,139,126965520
27504898,Derekfim,281,1186,40744328
103279080,bia_amonxzero,920,1924,129037708
204140841,LuizFelipe258,0,1,153922818
138427965,bruh_niis,682,1877,116425143
135272787,Jopcp,119,387,111228621
160234107,paulomoreiira,269,77,129024692
58521485,abCaaiioo,112,140,30295638
174113474,Mc_Heerreera,738,1906,149294746
93488379,wesleygmc,2368,2605,86460550
158190054,AlanNacimento,916,2001,127555854
174243714,valternoveleto,1337,136,148938991
139483542,dianinho,259,227,7164394
78700451,AndreBier,169,327,64783702
114270438,wimersondj,206,589,97145956
143897830,Thamyycris,67,95,117239033
134946729,Richjlaw,365,786,111003090
167083284,paozymf,344,148,135291556
192012829,Paulokaulitz_,1034,2001,151462527
55110188,AllanRoox,6,12,102000789
67508671,feeemedeiros,236,28,122036280
79527500,bandanoway,866,2001,65296587
185894790,pedrofm97,260,533,151423393
172813339,Julpaiiva,1968,290,140658355
189627149,GabrielMaciel__,1054,570,149537649
150729170,JGospelNews,1663,2001,129695025
49949140,gilcesare,6197,7167,42858871
139461126,laikisses,166,255,153373464
166840488,a_nastacia,170,537,134987177
152052809,JhonataDantas18,15551,17109,124550145
127073509,srtathammy,439,1821,105439527
41609235,MiltonBitbull23,41808,29828,50540086
192889144,MarcelleFejo,360,693,152661102
183431735,naaty_sccp,137,383,146675497
60698697,jrmarkalistter,775,1996,55697502
163291380,MatheusPS70,316,571,145720692
172528552,joaosoares1996,366,391,140432764
92057910,SekRodrigues,1682,1998,80757355
46658711,k2mweb,146,61,21581626
124203165,laizarief,280,1458,142511676
184574837,tusimons,321,173,148154653
187629701,Doogor,165,171,149353705
70473907,iisadavanco,157,56,127205714
16937014,arthurbonora,20158,9602,2131932
115430516,heltonzk,1948,1749,97490864
172911138,Janaina_lanni,901,430,144402689
57006372,carlosalexande,996,185,95153403
174775766,Louisemeyers32,280,616,142817696
173163003,gabithomas,353,355,80363647
126395589,maryanna98,197,664,104965697
122524623,higoordias,123,80,102401095
143774542,diogosilvaba,1045,1970,117199649
77755387,renatobugre,231,623,64180138
126303569,douglas_calypso,660,2000,104903408
113462219,guilhermeda470,948,1997,108417955
77850183,kaatiabilck,218,331,66061511
167913028,Gp_bruno,5796,734,136360812
75114601,duducarrara,142,74,21758610
176472385,IsiisCaroliine,181,391,143526148
176175524,Gilsonvzp,308,883,142950308
110544031,Juhmalmeida,539,1560,115178096
76570174,twitte_news,2251,1228,103922426
131009057,deborals170,563,1012,138698388
105956479,ericksurfstyle,179,376,91910853
155900131,juniormpb,223,290,138087787
178061769,ShrLucas,2114,2303,144052468
70142936,paola_fuller,701,486,140762461
178319192,mohlanza,167,513,103174670
192383830,leticialostt,197,649,151977657
189666401,nandagonsalves,2285,2526,59897407
48463592,camillaknd,695,874,26083582
137510301,_RayanneMendes,142,199,112811873
143611852,quendraa,316,1008,117065308
57073508,tonseleck,985,1989,29013606
182969961,FC_Vendaval,1373,206,146478405
178290008,TonyCoelho13,368,1419,144011669
149161649,vivianeBPrado,908,2000,120975242
156690938,tiagomoraessant,111,130,126661564
78719201,Genia_do_twit,5303,6364,100663207
188107923,_anap_art,291,601,150854902
91346528,peedrinspfc,1183,2001,150479061
177431039,Alissondix,969,1818,143578129
62291739,Tiiiaaago,6272,6948,32687114
192946904,Marcellyluiza,1987,2295,152729183
40119490,Carlosouza,103,244,19025768
92135751,Levwy,482,1233,149164717
143533733,Chagasch,1796,2001,116983074
68286146,jose_gollo,521,1254,51589710
161253278,Lydi_Lima,237,236,147575476
179066187,FredeRosario,209,629,146517823
164894867,carlin1999,398,921,132408756
184584570,DementeLovato,1081,2000,120546240
44373187,felipebing,88,258,19993164
52560219,mouracavalcanti,216,295,33392975
167451468,AliinneGoulart,1072,2000,147284919
109042065,LRDS_psempre,240,190,148315588
41602465,ninysinha,1415,1587,23327907
69090647,Mylenamoreira,975,920,58903922
191890485,RevistaColirios,766,1711,151302501
126080000,franciellynx,552,1353,104952129
139271309,teffybenedet,846,1659,114032223
163616902,r7compras,502,1998,131190251
69929883,s_melo,14577,1117,52350285
183090582,FeernandaLS,1050,738,146735857
73495297,jamylle_Marinho,2519,2800,147830533
115389265,jhulianogueira,1832,2363,100065773
188053526,stanleyc1,562,1843,150412173
84195085,su_blomberg,1606,2001,141282701
144925623,michelremboski,813,1998,152502542
159633171,PalomaTH_,5974,189,151439698
101828458,Rafa_smorphing,746,767,88619432
75594136,Danyy_y,289,173,130989126
178918806,Jenn_Freitas,340,519,145622175
74213954,DaviChromaKey,1196,1298,60022641
192985490,zedascastanhas,739,1239,152775710
180213966,thiagoomorelii,355,213,145167731
59955408,valthiem,241,659,31113593
99982504,wallissonbruno,352,400,97519790
138156673,srt_pamy,278,318,152835657
118140473,jeessic_,1096,355,143157568
61240683,leanndroallves,1092,1146,31948964
177247053,alinefernanndes,315,909,147454234
51511568,duduzinmedeiros,1013,2000,58671766
175953371,FcoBrSemLimites,962,1912,142792925
192769600,serginho_MaX,482,1258,152489931
56508872,jeansantosfc,278,263,28592328
61571978,maricesarbraz,1607,2001,32189565
120144074,ladyjoelma,1217,1999,101912408
107629167,mii_sdc,876,2001,126670965
191308478,BiiancaFG,910,1853,150499304
111097555,SaulPrado,2339,2629,94548283
184863147,addacaroline,1082,982,147629563
180482140,LeandroBraanco,362,346,145276829
192211811,welingtonteo,5180,4282,151737447
157679311,Raul_moura17,3893,989,127459055
157154416,Wag_lanza,2724,199,126785438
72284700,allexskate,2211,466,143304501
156086737,ceesarjunior,1079,2001,126131998
180617885,jefferson_tales,744,1491,146146585
58070820,LecoJF,3437,351,126819094
87533385,MarianiLiima,1857,2300,149316731
97875128,Tha_Fonsec,506,1372,148637613
116030507,Andrewillin,17326,250,62626931
122752815,grnery,1501,2001,44587016
121239465,biiatw_,1229,941,134053104
141025486,WalcirFelix,902,802,119079243
124642765,Leilly2105,492,891,103889230
185261838,Nahty_ReboGirl,1018,1999,149019936
41206265,praxedesigor,12910,14191,101038682
18595894,ISOLABELLA,4522,2319,3343970
193928596,oieusouothur,136,67,153759616
121305490,Copia_Leitte,453,1886,106805723
184079443,Bruno_fooxter,769,1985,147790137
111343864,vitormixx,625,948,94717649
139873058,AnthonyoCarlos,958,125,143490461
111146656,Gle_yciele,399,644,94579226
145516159,Leonardo_Sennaa,532,557,145294664
160299533,fabio_hairoshi,620,1837,129157805
120581370,pedrin10_10,913,1650,101475164
136667082,NaahYreeijo,889,1483,112209858
22505981,bloglolcos,1376,1075,90094924
161366111,_isaacfer,493,1970,131521066
145715143,Allana132,966,887,123319900
162426635,mateussilva16,1029,2001,151842079
141722948,AllissonShepper,392,276,132401084
64748680,RysoCordeiro,670,1630,57186534
94467299,itusantana,1639,2001,113411170
187292003,leonardosing,715,242,148504069
54936357,R_Fraccari19,938,1116,126477807
42954564,louiiisaO,249,336,21668930
189214272,yngrydhardallaa,347,330,149316078
136641520,Isabela_hm,528,535,138035747
173169094,cahgfbpa,644,1650,140890981
65422489,HennriQYounG,10349,144,75978921
